Title,Authors,Publication Year,DOI
Heart on FHIR: Integrating Patient Generated Data into Clinical Care to Reduce 30 Day Heart Failure Readmissions (Extended Abstract),Bergquist T.; Buie R.W.; Li K.; Brandt P.,2017,
A system to optimize glucose tests in the hospitals of Huila department in Colombia,Cabezas A.C.; Patrón J.J.S.,2017,
An Architectural Model for Extracting FHIR Resources from CDA Documents,Mercorella M.; Ciampi M.; Esposito M.; Esposito A.; Pietro G.D.,2017,10.1109/SITIS.2016.99
SMART-on-FHIR implemented over i2b2,Wagholikar K.B.; Mandel J.C.; Klann J.G.; Wattanasin N.; Mendis M.; Chute C.G.; Mandl K.D.; Murphy S.N.,2017,10.1093/jamia/ocw079
Point-of-care medical devices and systems interoperability: A mapping of ICE and FHIR,Andersen B.; Kasparick M.; Ulrich H.; Schlichting S.; Golatowski F.; Timmermann D.; Ingenerf J.,2016,10.1109/CSCN.2016.7785165
Personalized wearable systems for real-Time ECG classification and healthcare interoperability: Real-Time ECG classification and FHIR interoperability,Walinjkar A.; Woods J.,2017,10.1109/ITECHA.2017.8101902
Implementation of fast healthcare interoperability resources for an integration of laboratory and hospital information systems,Kopanitsa G.; Ivanov A.,2018,10.3233/978-1-61499-852-5-11
Metadata repository for improved data sharing and reuse based on HL7 FHIR,Ulrich H.; Kock A.-K.; Duhm-Harbeck P.; Habermann J.K.; Ingenerf J.,2017,10.3233/978-1-61499-678-1-162
Design and implementation of integration architecture of ISO 11073 DIM with FHIR resources using CoAP,Li W.; Park J.,2017,10.1109/INFOC.2017.8001674
Converting ODM metadata to FHIR questionnaire resources,Doods J.; Neuhaus P.; Dugas M.,2017,10.3233/978-1-61499-678-1-456
An Approach for Dynamic Vital Parameter Monitoring-Prototype Development,Schweitzer M.; Huber L.; Gorfer T.; Hörbst A.,2018,10.3233/978-1-61499-880-8-47
Radiation Oncology Needs to Adopt a Comprehensive Standard for Data Transfer: The Case for HL7 FHIR,Phillips M.; Halasz L.,2017,10.1016/j.ijrobp.2017.08.007
Differentiated synchronization plus FHIR a solution for EMR's Ecosystem,Clotet R.; Hernandez E.; Huerta M.; Rivas D.,2017,10.1109/ICCDCS.2017.7959716
"Services, Processes and Policies for Digital Health: FHIR® Case Study",Milosevic Z.; Bond A.,2016,10.1109/EDOCW.2016.7584387
FHIR Data Model for Intelligent Multimodal Interface,Borisov V.; Minin A.; Basko V.; Syskov A.,2018,10.1109/TELFOR.2018.8611918
SMART precision cancer medicine: A FHIR-based app to provide genomic information at the point of care,Warner J.L.; Rioth M.J.; Mandl K.D.; Mandel J.C.; Kreda D.A.; Kohane I.S.; Carbone D.; Oreto R.; Wang L.; Zhu S.; Yao H.; Alterovitz G.,2016,10.1093/jamia/ocw015
Urine amino-acid tests: An information system for registration and consultation,Cabezas A.C.; Rojas Y.C.,2018,
HL7 FHIR Compliant Data Access Model for Maternal Health Information System,Ismail S.; Alshmari M.; Qamar U.; Butt W.H.; Latif K.; Ahmad H.F.,2016,10.1109/BIBE.2016.9
Designing a HL7 compatible personal health record for mobile devices,Aliakbarpoor Y.; Comai S.; Pozzi G.,2017,10.1109/RTSI.2017.8065881
Dynamic creation of patient summaries: A CDA and IHE XDS based approach for regional EHRs,Mangesius P.; Saboor S.; Healy T.; Schabetsberger T.,2017,10.3233/978-1-61499-830-3-170
Authorization solution for full stack FHIR HAPI access,Janki Z.R.; Szabo Z.; Bilicki V.; Fidrich M.,2017,10.1109/NC.2017.8263266
Mobile based application for prediction of diabetes mellitus: FHIR Standard,Sharma M.; Aggarwal H.,2018,10.14419/ijet.v7i2.6.10134
Visual FHIR: An Interactive Browser to Navigate HL7 FHIR Specification,Hong N.; Wang K.; Yao L.; Jiang G.,2017,10.1109/ICHI.2017.54
Building interoperable FHIR-based vocabulary mapping services: A case study of OHDSI vocabularies and mappings,Jiang G.; Kiefer R.; Prud'hommeaux E.; Solbrig H.R.,2017,10.3233/978-1-61499-830-3-1327
Matching Ontologies to HL7 FHIR Towards Their Syntactic and Semantic Similarity,Kiourtis A.; Mavrogiorgou A.; Kyriazis D.,2018,10.3233/978-1-61499-880-8-51
Facilitating inter-domain synergies in ambient assisted living environments,Schwartze J.; Schrom H.; Wolf K.-H.; Marschollek M.,2017,10.3233/978-1-61499-678-1-476
Scalable micro-service based approach to FHIR server with golang and No-SQL,Shoumik F.S.; Talukder M.I.M.M.; Jami A.I.; Protik N.W.; Hoque M.M.,2017,10.1109/ICCITECHN.2017.8281846
Considerations for Exchanging and Sharing Medical Images for Improved Collaboration and Patient Care: HIMSS-SIIM Collaborative White Paper,Vreeland A.; Persons K.R.; Primo H.R.; Bishop M.; Garriott K.M.; Doyle M.K.; Silver E.; Brown D.M.; Bashall C.,2016,10.1007/s10278-016-9885-x
Design and prototypical implementation of a method to transfer data of medical records to virtual patients; [Konzeption und prototypische Implementierung eines Verfahrens zur Übernahme von medizinischen Daten in Virtuelle Patienten],Schmidt C.; Yogendran P.; Haag M.; Helling-Bakki A.; Kesztyüs T.,2018,10.3205/mibe000191
A Pharmacogenomics Clinical Decision Support Service Based on FHIR and CDS Hooks,Dolin R.H.; Boxwala A.; Shalaby J.,2018,10.1055/s-0038-1676466
Digilego: A standardized analytics-driven consumer-oriented connected health framework,Myneni S.; Rogith D.; Franklin A.,2018,10.1007/978-3-319-93372-6_30
Voice Enabled Framework to Support Post-Surgical Discharge Monitoring,Blansit K.; Marmor R.; Zhao B.; Tien D.,2017,
Technical Challenges of Enterprise Imaging: HIMSS-SIIM Collaborative White Paper,Clunie D.A.; Dennison D.K.; Cram D.; Persons K.R.; Bronkalla M.D.; Primo H.R.,2016,10.1007/s10278-016-9899-4
FHIR Healthcare directories: Adopting shared interfaces to achieve interoperable medical device data integration,Tyndall T.; Tyndall A.,2018,10.3233/978-1-61499-868-6-181
Challenges and approaches to make multidisciplinary team meetings interoperable -The KIMBo project,Krauss O.; Holzer K.; Schuler A.; Egelkraut R.; Franz B.,2017,10.3233/978-1-61499-759-7-63
Investigating the Capabilities of FHIR Search for Clinical Trial Phenotyping,Gulden C.; Mate S.; Prokosch H.-U.; Kraus S.,2018,10.3233/978-1-61499-896-9-3
A distributed analytics platform to execute fhir-based phenotyping algorithms,Karim M.R.; Nguyen B.-P.; Zimmermann L.; Kirsten T.; Lobe M.; Meineke F.; Stenzhorn H.; Kohlbacher O.; Decker S.; Beyan O.,2018,
A FHIR-based system for the generation and retrieval of clinical documents,Diomaiuta C.; Sicuranza M.; Ciampi M.; De Pietro G.,2017,10.5220/0006311301350142
Proceedings of the International Conference on WWW/Internet 2017 and Applied Computing 2017,,2017,
The portal of medical data models: Where have we been and where are we going?,Geßner S.; Neuhaus P.; Varghese J.; Bruland P.; Meidt A.; Soto-Rey I.; Storck M.; Doods J.; Dugas M.,2017,10.3233/978-1-61499-830-3-858
Relevance of eHealth standards for big data interoperability in radiology and beyond,Marcheschi P.,2017,10.1007/s11547-016-0691-9
An information model for computable cancer phenotypes,Hochheiser H.; Castine M.; Harris D.; Savova G.; Jacobson R.S.,2016,10.1186/s12911-016-0358-4
FHIR Man,Tripathi M.; Gardner E.,2016,
C3-PRO: Connecting ResearchKit to the health system using i2b2 and FHIR,Pfiffner P.B.; Pinyol I.; Natter M.D.; Mandl K.D.,2016,10.1371/journal.pone.0152722
ECG classification and prognostic approach towards personalized healthcare,Walinjkar A.; Woods J.,2017,10.1109/SOCIALMEDIA.2017.8057360
HL7 FHIR: Ontological Reinterpretation of Medication Resources,Martinez-Costa C.; Schulz S.,2017,10.3233/978-1-61499-753-5-451
Suitability of fast healthcare interoperability resources (FHIR) for wellness data,Pais S.; Parry D.; Huang Y.,2017,
The data exchange between smart glasses and healthcare information systems using the HL7 FHIR standard,Ruminski J.; Bujnowski A.; Kocejko T.; Andrushevich A.; Biallas M.; Kistler R.,2016,10.1109/HSI.2016.7529684
Developing a data element repository to support EHR-driven phenotype algorithm authoring and execution,Jiang G.; Kiefer R.C.; Rasmussen L.V.; Solbrig H.R.; Mo H.; Pacheco J.A.; Xu J.; Montague E.; Thompson W.K.; Denny J.C.; Chute C.G.; Pathak J.,2016,10.1016/j.jbi.2016.07.008
Service architecture for gastric cancer screening,Lähteenmäki J.; Leppänen J.; Pajukanta J.; Kortelainen J.M.; Launonen R.,2017,
A Fast Healthcare Interoperability Resources (FHIR) layer implemented over i2b2,Boussadi A.; Zapletal E.,2017,10.1186/s12911-017-0513-6
Interoperable informatics for health enterprise transformation,Braunstein M.L.; Detmer D.,2016,10.1080/19488289.2016.1254692
Blending FHIR RDF and OWL,Solbrig H.R.; Prud’hommeaux E.; Jiang G.,2017,
Decision support system based on FHIR profiles,Semenov I.; Kopanitsa G.,2018,10.3233/978-1-61499-868-6-117
Role-based access control for cloud computing realized within HAPI FHIR,Baihan M.; Demurjian S.; Sanchez Y.R.; Toris A.; Franzis A.; Onofrio A.; Cheng G.; Agresta T.,2017,
A FHIR Human Leukocyte Antigen (HLA) interface for platelet transfusion support,Gordon W.J.; Baronas J.; Lane W.J.,2017,10.4338/ACI-2017-01-CR-0010
Development of clinical reporting system through HL7 FHIR web services,Sharma M.; Aggarwal H.,2017,10.2174/2210327908666180118101231
SAREF4health: IoT standard-based ontology-driven healthcare systems,Moreira J.; Ferreira Pires L.; Sinderen M.V.; Daniele L.,2018,10.3233/978-1-61499-910-2-239
A consensus-based approach for harmonizing the ohdsi common data model with HL7 FHIR,Jiang G.; Kiefer R.C.; Sharma D.K.; Prud'hommeaux E.; Solbrig H.R.,2017,10.3233/978-1-61499-830-3-887
Fuzzy on FHIR: A decision support service for healthcare applications,Minutolo A.; Esposito M.; De Pietro G.,2017,10.1007/978-3-319-49109-7_16
An empirical approach to enhancing terminology binding - An HL7 FHIR SNOMED CT example,Gøeg K.R.; Hummeluhr M.,2018,10.3233/978-1-61499-852-5-206
Implementing CDS Hooks Communication in an Arden-Syntax-Based Clinical Decision Support Platform,Spineth M.; Rappelsberger A.; Adlassnig K.-P.,2018,10.3233/978-1-61499-921-8-165
"Biosignals, standards and FHIR -The way to go?",Sauermann S.; David V.; Schlögl A.; Egelkraut R.; Frohner M.; Pohn B.; Urbauer P.; Mense A.,2017,10.3233/978-1-61499-759-7-356
Integration between electronic health records standards using ontologies and rules,Wichman M.H.; Da Costa C.A.; Roehrs A.; Bandeira D.; Righi R.D.R.,2017,
Digital Health Interoperability Frameworks: Use of RM-ODP Standards,Milosevic Z.; Bond A.,2016,10.1109/EDOCW.2016.7584359
Opening the Duke electronic health record to apps: Implementing SMART on FHIR,"Bloomfield R.A., Jr; Polo-Wood F.; Mandel J.C.; Mandl K.D.",2017,10.1016/j.ijmedinf.2016.12.005
Implementation of the HEART Pathway: Using the consolidated framework for implementation research,"Gesell S.B.; Golden S.L.; Limkakeng A.T., Jr.; Carr C.M.; Matuskowitz A.; Smith L.M.; Mahler S.A.",2018,10.1097/HPC.0000000000000154
Attribute based access control for healthcare resources,Mukherjee S.; Ray I.; Ray I.; Shirazi H.; Ong T.; Kahn M.G.,2017,10.1145/3041048.3041055
"FHIR FLI: An open source platform for storing, sharing and analysing lifestyle data",Gopinathan K.; Kaloumenos N.A.; Ajmera K.; Matei A.; Williams I.; Davis A.,2018,10.5220/0006791302270233
Extending HL7 RIM model to capture physical activity data,Saripalle R.,2017,10.18293/SEKE2017-53
Reconciliation of multiple guidelines for decision support: a case study on the multidisciplinary management of breast cancer within the DESIREE project,Séroussi B.; Guézennec G.; Lamy J.-B.; Muro N.; Larburu N.; Sekar B.D.; Prebet C.; Bouaud J.,2017,
Using fast healthcare interoperability resources (FHIR) for the integration of risk minimization systems in hospitals,Saleh K.; Stucke S.; Uciteli A.; Faulbrück-Röhr S.; Neumann J.; Taher K.; Ammon D.; Schmidt T.; Neumuth T.; Besting A.; Portheine F.; Herre H.; Kaeding A.; Specht M.,2017,10.3233/978-1-61499-830-3-1378
"Comparison and analysis of ISO/IEEE 11073, IHE PCD-01, and HL7 FHIR messages for personal health devices",Lee S.; Do H.,2018,10.4258/hir.2018.24.1.46
Towards a single data exchange standard for use in healthcare and in clinical research,Aerts J.,2018,10.3233/978-1-61499-858-7-55
CEUR Workshop Proceedings,,2018,
Research on hospital information systems integration to national electronic health record system,Trinkūnas J.; Tuinylienė E.; Puronaitė R.,2018,
"FHIRbox, a cloud integration system for clinical observations",Alves N.F.; Ferreira L.; Lopes N.; Varela M.L.R.; Castro H.; Ávila P.S.; Teixeira H.A.; Putnik G.D.; Cruz-Cunha M.M.,2018,10.1016/j.procs.2018.10.043
Investigating interoperability of the German Federal Medication Plan - From “Ultrakurzformat” to HL7 standards; [Zur Interoperabilität des bundeseinheitlichen Medikationsplanes - Vom „Ultrakurzformat“zu HL7-Standards],Hoffmann C.; Meyer K.; Elze R.,2017,10.3205/mibe000175
Interconnected Personal Health Record Ecosystem Using IoT Cloud Platform and HL7 FHIR,Hong J.; Morris P.; Seo J.,2017,10.1109/ICHI.2017.82
Feasibility of Representing a Danish Microbiology Model Using FHIR,Andersen M.V.; Kristensen I.H.; Larsen M.M.; Pedersen C.H.; Gøeg K.R.; Pape-Haugaard L.B.,2017,10.3233/978-1-61499-753-5-13
How Portugal achieve the dematerialization of the medical certificate for driving license,Pereira R.; Ramalho A.; Monteiro A.; Marques C.; Martins H.,2018,
Healthcare interoperability standards compliance handbook: Conformance and testing of healthcare data exchange standards,Oemig F.; Snelick R.,2016,10.1007/978-3-319-44839-8
Developing A Semantic Web-based Framework for Executing the Clinical Quality Language Using FHIR,Jiang G.; Prud’Hommeaux E.; Xiao G.; Solbrig H.R.,2017,
Shiny FHIR: An integrated framework leveraging shiny R and HL7 FHIR to empower standards-based clinical data applications,Hong N.; Prodduturi N.; Wang C.; Jiang G.,2017,10.3233/978-1-61499-830-3-868
Interoperability,Frisse M.E.,2017,10.1016/B978-0-12-809523-2.00005-4
Achieving RBAC on RESTful APIs for Mobile Apps Using FHIR,Sanchez Y.K.R.; Demurjian S.A.; Baihan M.S.,2017,10.1109/MobileCloud.2017.22
Clinical flows and decision support systems for co-ordinated and integrated care in COPD,Chouvarda I.; Kilintzis V.; Beredimas N.; Natsiavas P.; Perantoni E.; Vogiatzis I.; Vaimakakis V.; Maglaveras N.,2016,10.1109/BHI.2016.7455938
Towards achieving semantic interoperability of clinical study data with FHIR,Leroux H.; Metke-Jimenez A.; Lawley M.J.,2017,10.1186/s13326-017-0148-7
Can International Patient Summary Standards Improve Risk Assessment for Insurers and Payers?,Chronaki C.,2017,10.3233/978-1-61499-824-2-76
"SemEHR: A general-purpose semantic search system to surface semantic data from clinical notes for tailored care, trial recruitment, and clinical research",Wu H.; Toti G.; Morley K.I.; Ibrahim Z.M.; Folarin A.; Jackson R.; Kartoglu I.; Agrawal A.; Stringer C.; Gale D.; Gorrell G.; Roberts A.; Broadbent M.; Stewart R.; Dobson R.J.B.,2018,10.1093/JAMIA/OCX160
Information system for registration and consultation of thyroid profile tests in the hospitals of the department of Huila,Cabezas A.C.; Rojas Y.A.C.,2017,
Modeling and validating HL7 FHIR profiles using semantic web Shape Expressions (ShEx),Solbrig H.R.; Prud'hommeaux E.; Grieve G.; McKenzie L.; Mandel J.C.; Sharma D.K.; Jiang G.,2017,10.1016/j.jbi.2017.02.009
COC: An ontology for capturing semantics of circle of care,Dong X.; Samavi R.; Topaloglou T.,2015,10.1016/j.procs.2015.08.389
Fhir healthcare directories: Adopting shared interfaces to achieve architecture independence,Tyndall T.; Tyndall A.,2016,
Power electronics for propulsion,Thornton R.D.,1992,10.1109/APEC.1992.228438
A Comparison of Data Traffic in Standardized Personal Health Monitoring Solutions,Schuler A.; Franz B.; Krauss O.,2015,10.1515/eletel-2015-0018
"Electronic multidimensional health assessment questionnaire (eMDHAQ): Past, present and future of a proposed single data management system for clinical care, research, quality improvement, and monitoring of long-term outcomes",Pincus T.,2016,
Towards mHealth assessment Guidelines for interoperability: HL7 FHIR,Chronaki C.; Ploeg F.,2016,10.3233/978-1-61499-653-8-164
Enabling Better Interoperability for HealthCare: Lessons in Developing a Standards Based Application Programing Interface for Electronic Medical Record Systems,Kasthurirathne S.N.; Mamlin B.; Kumara H.; Grieve G.; Biondich P.,2015,10.1007/s10916-015-0356-6
Patient - Physician collaboration on FHIR (Fast Healthcare Interoperability Resources),Braunstein M.L.,2015,10.1109/CTS.2015.7210457
Formal reliability analysis of Device Interoperability Middleware (DIM) based E-health system using PRISM,Pervez U.; Mahmood A.; Hasan O.; Latif K.; Gawanmeh A.,2015,10.1109/HealthCom.2015.7454482
