"Authors","Author full names","Author(s) ID","Title","Year","DOI","Link"
"Schmidt C.; Yogendran P.; Haag M.; Helling-Bakki A.; Kesztyüs T.","Schmidt, Christian (57206728970); Yogendran, Parthipan (57206730137); Haag, Martin (8423820500); Helling-Bakki, Astrid (57192993685); Kesztyüs, Tibor (56021582900)","57206728970; 57206730137; 8423820500; 57192993685; 56021582900","Design and prototypical implementation of a method to transfer data of medical records to virtual patients; [Konzeption und prototypische Implementierung eines Verfahrens zur Übernahme von medizinischen Daten in Virtuelle Patienten]","2018","10.3205/mibe000191","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061939092&doi=10.3205%2fmibe000191&partnerID=40&md5=b0317ee4c52964b1fd84b2e3dcc0f5ec"
"Dolin R.H.; Boxwala A.; Shalaby J.","Dolin, R.H. (57196612721); Boxwala, A. (6701913960); Shalaby, J. (6504618952)","57196612721; 6701913960; 6504618952","A Pharmacogenomics Clinical Decision Support Service Based on FHIR and CDS Hooks","2018","10.1055/s-0038-1676466","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059795790&doi=10.1055%2fs-0038-1676466&partnerID=40&md5=c736f38ae3085890fd616e39c4c5bf40"
"Myneni S.; Rogith D.; Franklin A.","Myneni, Sahiti (35097608700); Rogith, Deevakar (55806489000); Franklin, Amy (7103046832)","35097608700; 55806489000; 7103046832","Digilego: A standardized analytics-driven consumer-oriented connected health framework","2018","10.1007/978-3-319-93372-6_30","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049775542&doi=10.1007%2f978-3-319-93372-6_30&partnerID=40&md5=9b6bf5d1846b55ca87369fa602688456"
"Blansit K.; Marmor R.; Zhao B.; Tien D.","Blansit, Kevin (55385602400); Marmor, Rebecca (56946770700); Zhao, Beiqun (57203687717); Tien, Dan (59430818100)","55385602400; 56946770700; 57203687717; 59430818100","Voice Enabled Framework to Support Post-Surgical Discharge Monitoring","2017","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058755449&partnerID=40&md5=810a14525783e057a39ae1fe9eecd6a9"
"Clunie D.A.; Dennison D.K.; Cram D.; Persons K.R.; Bronkalla M.D.; Primo H.R.","Clunie, David A. (6603458099); Dennison, Don K. (55964798000); Cram, Dawn (57002647000); Persons, Kenneth R. (7003842845); Bronkalla, Mark D. (57190674226); Primo, Henri Rik (6508312068)","6603458099; 55964798000; 57002647000; 7003842845; 57190674226; 6508312068","Technical Challenges of Enterprise Imaging: HIMSS-SIIM Collaborative White Paper","2016","10.1007/s10278-016-9899-4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84984850853&doi=10.1007%2fs10278-016-9899-4&partnerID=40&md5=b513f9859fcaebd1511e9c3ad6b04ca8"
"Tyndall T.; Tyndall A.","Tyndall, Timothy (57193126010); Tyndall, Ayami (57193126162)","57193126010; 57193126162","FHIR Healthcare directories: Adopting shared interfaces to achieve interoperable medical device data integration","2018","10.3233/978-1-61499-868-6-181","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049038956&doi=10.3233%2f978-1-61499-868-6-181&partnerID=40&md5=a769847971f1d68bd76ceca3c98e4188"
"Krauss O.; Holzer K.; Schuler A.; Egelkraut R.; Franz B.","Krauss, Oliver (56734297000); Holzer, Karl (57194349710); Schuler, Andreas (7005367290); Egelkraut, Reinhard (57194328462); Franz, Barbara (7005587283)","56734297000; 57194349710; 7005367290; 57194328462; 7005587283","Challenges and approaches to make multidisciplinary team meetings interoperable -The KIMBo project","2017","10.3233/978-1-61499-759-7-63","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019683767&doi=10.3233%2f978-1-61499-759-7-63&partnerID=40&md5=cc404accf1ad62bad6b068410997b9cf"
"Gulden C.; Mate S.; Prokosch H.-U.; Kraus S.","Gulden, Christian (57189691606); Mate, Sebastian (54581374100); Prokosch, Hans-Ulrich (6701859198); Kraus, Stefan (36004109900)","57189691606; 54581374100; 6701859198; 36004109900","Investigating the Capabilities of FHIR Search for Clinical Trial Phenotyping","2018","10.3233/978-1-61499-896-9-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056281552&doi=10.3233%2f978-1-61499-896-9-3&partnerID=40&md5=c1b09611d712260aa08fd0507410ffb9"
"Karim M.R.; Nguyen B.-P.; Zimmermann L.; Kirsten T.; Lobe M.; Meineke F.; Stenzhorn H.; Kohlbacher O.; Decker S.; Beyan O.","Karim, Md Rezaul (59349249200); Nguyen, Binh-Phi (57205192059); Zimmermann, Lukas (57202886905); Kirsten, Toralf (8986863700); Lobe, Matthias (55938448500); Meineke, Frank (6508217583); Stenzhorn, Holger (25646801500); Kohlbacher, Oliver (6602349901); Decker, Stefan (8846837500); Beyan, Oya (35785660100)","59349249200; 57205192059; 57202886905; 8986863700; 55938448500; 6508217583; 25646801500; 6602349901; 8846837500; 35785660100","A distributed analytics platform to execute fhir-based phenotyping algorithms","2018","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058946433&partnerID=40&md5=56e265bd88b61c52333881589368fe91"
"Diomaiuta C.; Sicuranza M.; Ciampi M.; De Pietro G.","Diomaiuta, Crescenzo (56780479400); Sicuranza, Mario (55441642700); Ciampi, Mario (23396134400); De Pietro, Giuseppe (6508247659)","56780479400; 55441642700; 23396134400; 6508247659","A FHIR-based system for the generation and retrieval of clinical documents","2017","10.5220/0006311301350142","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85025152338&doi=10.5220%2f0006311301350142&partnerID=40&md5=b1ee61148f9f68754057cab2fff75b47"
"","","","Proceedings of the International Conference on WWW/Internet 2017 and Applied Computing 2017","2017","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041193075&partnerID=40&md5=0c9438d3bceaae73583bfaa291b725a9"
"Geßner S.; Neuhaus P.; Varghese J.; Bruland P.; Meidt A.; Soto-Rey I.; Storck M.; Doods J.; Dugas M.","Geßner, Sophia (57194339861); Neuhaus, Philipp (36647674700); Varghese, Julian (56485357200); Bruland, Philipp (55256345300); Meidt, Alexandra (57189445874); Soto-Rey, Iñaki (55912604700); Storck, Michael (56427743100); Doods, Justin (56002382300); Dugas, Martin (55550317000)","57194339861; 36647674700; 56485357200; 55256345300; 57189445874; 55912604700; 56427743100; 56002382300; 55550317000","The portal of medical data models: Where have we been and where are we going?","2017","10.3233/978-1-61499-830-3-858","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040509201&doi=10.3233%2f978-1-61499-830-3-858&partnerID=40&md5=7864c554ce817976ef4c2d8cf8ff9b40"
"Marcheschi P.","Marcheschi, Paolo (6602654082)","6602654082","Relevance of eHealth standards for big data interoperability in radiology and beyond","2017","10.1007/s11547-016-0691-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994257419&doi=10.1007%2fs11547-016-0691-9&partnerID=40&md5=24cd6d8eed9e5b96bce6ed4d1c575209"
"Hochheiser H.; Castine M.; Harris D.; Savova G.; Jacobson R.S.","Hochheiser, Harry (6602502080); Castine, Melissa (15756968400); Harris, David (59279436900); Savova, Guergana (8312093900); Jacobson, Rebecca S. (56747277700)","6602502080; 15756968400; 59279436900; 8312093900; 56747277700","An information model for computable cancer phenotypes","2016","10.1186/s12911-016-0358-4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84987900165&doi=10.1186%2fs12911-016-0358-4&partnerID=40&md5=e29cb1070d1482e113173fa22e68f8bc"
"Tripathi M.; Gardner E.","Tripathi, Micky (9249330800); Gardner, Elizabeth (56371425200)","9249330800; 56371425200","FHIR Man","2016","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979247606&partnerID=40&md5=0b45aa296975292a2222a0788cfedba5"
"Pfiffner P.B.; Pinyol I.; Natter M.D.; Mandl K.D.","Pfiffner, Pascal B. (36626326300); Pinyol, Isaac (57207631587); Natter, Marc D. (55543531400); Mandl, Kenneth D. (7003721828)","36626326300; 57207631587; 55543531400; 7003721828","C3-PRO: Connecting ResearchKit to the health system using i2b2 and FHIR","2016","10.1371/journal.pone.0152722","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84977609516&doi=10.1371%2fjournal.pone.0152722&partnerID=40&md5=ff8e3868507e4943c394c5859f505c76"
"Walinjkar A.; Woods J.","Walinjkar, Amit (57191574696); Woods, John (7402318258)","57191574696; 7402318258","ECG classification and prognostic approach towards personalized healthcare","2017","10.1109/SOCIALMEDIA.2017.8057360","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050125576&doi=10.1109%2fSOCIALMEDIA.2017.8057360&partnerID=40&md5=85ef5f9bc0a121067b25a2186955e2d4"
"Martinez-Costa C.; Schulz S.","Martinez-Costa, Catalina (24399477800); Schulz, Stefan (57189519350)","24399477800; 57189519350","HL7 FHIR: Ontological Reinterpretation of Medication Resources","2017","10.3233/978-1-61499-753-5-451","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018824284&doi=10.3233%2f978-1-61499-753-5-451&partnerID=40&md5=d182fc56b0b28cf19874f7e8c917ea97"
"Pais S.; Parry D.; Huang Y.","Pais, Sarita (57188726211); Parry, Dave (7201452470); Huang, Yungfeng (57224731637)","57188726211; 7201452470; 57224731637","Suitability of fast healthcare interoperability resources (FHIR) for wellness data","2017","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85080869306&partnerID=40&md5=95070f80e864dd6fce5120155ffbd4ee"
"Ruminski J.; Bujnowski A.; Kocejko T.; Andrushevich A.; Biallas M.; Kistler R.","Ruminski, Jacek (6603237944); Bujnowski, Adam (23388608300); Kocejko, Tomasz (24824292600); Andrushevich, Aliaksei (36348208900); Biallas, Martin (58438363700); Kistler, Rolf (24476066100)","6603237944; 23388608300; 24824292600; 36348208900; 58438363700; 24476066100","The data exchange between smart glasses and healthcare information systems using the HL7 FHIR standard","2016","10.1109/HSI.2016.7529684","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84992220745&doi=10.1109%2fHSI.2016.7529684&partnerID=40&md5=c456c010d71e1e047e5a6bf0b2646c90"
"Jiang G.; Kiefer R.C.; Rasmussen L.V.; Solbrig H.R.; Mo H.; Pacheco J.A.; Xu J.; Montague E.; Thompson W.K.; Denny J.C.; Chute C.G.; Pathak J.","Jiang, Guoqian (55486706700); Kiefer, Richard C. (55050079800); Rasmussen, Luke V. (15825466200); Solbrig, Harold R. (36945944400); Mo, Huan (56735588800); Pacheco, Jennifer A. (37077643700); Xu, Jie (57860822500); Montague, Enid (26030605800); Thompson, William K. (55002006200); Denny, Joshua C. (7005252620); Chute, Christopher G. (7006581202); Pathak, Jyotishman (8843296000)","55486706700; 55050079800; 15825466200; 36945944400; 56735588800; 37077643700; 57860822500; 26030605800; 55002006200; 7005252620; 7006581202; 8843296000","Developing a data element repository to support EHR-driven phenotype algorithm authoring and execution","2016","10.1016/j.jbi.2016.07.008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978245555&doi=10.1016%2fj.jbi.2016.07.008&partnerID=40&md5=ed76287ef9645f4748eecf68c270e9f9"
"Lähteenmäki J.; Leppänen J.; Pajukanta J.; Kortelainen J.M.; Launonen R.","Lähteenmäki, Jaakko (23389638100); Leppänen, Juha (55112877900); Pajukanta, Janne (35607881800); Kortelainen, Juha M (57225457796); Launonen, Raimo (10143111100)","23389638100; 55112877900; 35607881800; 57225457796; 10143111100","Service architecture for gastric cancer screening","2017","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040098973&partnerID=40&md5=af825db7c7143fa24db6db200c01c391"
"Boussadi A.; Zapletal E.","Boussadi, Abdelali (24330885500); Zapletal, Eric (6602516627)","24330885500; 6602516627","A Fast Healthcare Interoperability Resources (FHIR) layer implemented over i2b2","2017","10.1186/s12911-017-0513-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027409834&doi=10.1186%2fs12911-017-0513-6&partnerID=40&md5=9f7476f63f479e5aaceb1926d21c8539"
"Braunstein M.L.; Detmer D.","Braunstein, Mark L. (57200585260); Detmer, Don (56762337200)","57200585260; 56762337200","Interoperable informatics for health enterprise transformation","2016","10.1080/19488289.2016.1254692","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006314868&doi=10.1080%2f19488289.2016.1254692&partnerID=40&md5=38cb3885166903d941fb82943192fc02"
"Solbrig H.R.; Prud’hommeaux E.; Jiang G.","Solbrig, Harold R. (36945944400); Prud’hommeaux, Eric (55978154500); Jiang, Guoqian (55486706700)","36945944400; 55978154500; 55486706700","Blending FHIR RDF and OWL","2017","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041475296&partnerID=40&md5=f8c98a88928e6ee1ecd7378323ca216c"
"Semenov I.; Kopanitsa G.","Semenov, Ilia (57189625908); Kopanitsa, Georgy (55326019500)","57189625908; 55326019500","Decision support system based on FHIR profiles","2018","10.3233/978-1-61499-868-6-117","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049038413&doi=10.3233%2f978-1-61499-868-6-117&partnerID=40&md5=5d08ca22b335174217f50e6e1b0b84ac"
"Baihan M.; Demurjian S.; Sanchez Y.R.; Toris A.; Franzis A.; Onofrio A.; Cheng G.; Agresta T.","Baihan, Mohammed (56705584800); Demurjian, Steven (6603876241); Sanchez, Yaira Rivera (56593037000); Toris, Adam (57200416510); Franzis, Amy (57200420018); Onofrio, Angela (57200423081); Cheng, Geoffrey (57200420973); Agresta, Thomas (12806542300)","56705584800; 6603876241; 56593037000; 57200416510; 57200420018; 57200423081; 57200420973; 12806542300","Role-based access control for cloud computing realized within HAPI FHIR","2017","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041205848&partnerID=40&md5=e1135a8662ee21e537a0f23a6d4abd57"
"Gordon W.J.; Baronas J.; Lane W.J.","Gordon, William J. (57195487904); Baronas, Jane (57194550024); Lane, William J. (57216599457)","57195487904; 57194550024; 57216599457","A FHIR Human Leukocyte Antigen (HLA) interface for platelet transfusion support","2017","10.4338/ACI-2017-01-CR-0010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020697952&doi=10.4338%2fACI-2017-01-CR-0010&partnerID=40&md5=491d242bb15ffa97042df6aeb1074394"
"Sharma M.; Aggarwal H.","Sharma, Meenakshi (57200117751); Aggarwal, Himanshu (7003719927)","57200117751; 7003719927","Development of clinical reporting system through HL7 FHIR web services","2017","10.2174/2210327908666180118101231","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048897981&doi=10.2174%2f2210327908666180118101231&partnerID=40&md5=8cf3fe2c6ee7e016c65e7d9aff7a7c75"
"Moreira J.; Ferreira Pires L.; Sinderen M.V.; Daniele L.","Moreira, João (56970579400); Ferreira Pires, Luís (7006556572); Sinderen, Marten van (6602576757); Daniele, Laura (23134705600)","56970579400; 7006556572; 6602576757; 23134705600","SAREF4health: IoT standard-based ontology-driven healthcare systems","2018","10.3233/978-1-61499-910-2-239","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053874342&doi=10.3233%2f978-1-61499-910-2-239&partnerID=40&md5=36d19fee4ccf6d19075d272b9e485a64"
"Jiang G.; Kiefer R.C.; Sharma D.K.; Prud'hommeaux E.; Solbrig H.R.","Jiang, Guoqian (55486706700); Kiefer, Richard C. (55050079800); Sharma, Deepak K. (55315729600); Prud'hommeaux, Eric (55978154500); Solbrig, Harold R. (36945944400)","55486706700; 55050079800; 55315729600; 55978154500; 36945944400","A consensus-based approach for harmonizing the ohdsi common data model with HL7 FHIR","2017","10.3233/978-1-61499-830-3-887","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040520924&doi=10.3233%2f978-1-61499-830-3-887&partnerID=40&md5=a26ad652ba6f0b170927220a6170dd73"
"Minutolo A.; Esposito M.; De Pietro G.","Minutolo, Aniello (35368923100); Esposito, Massimo (25926920500); De Pietro, Giuseppe (6508247659)","35368923100; 25926920500; 6508247659","Fuzzy on FHIR: A decision support service for healthcare applications","2017","10.1007/978-3-319-49109-7_16","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054304496&doi=10.1007%2f978-3-319-49109-7_16&partnerID=40&md5=6458ab393e2f6a90419df92dc8a534da"
"Gøeg K.R.; Hummeluhr M.","Gøeg, Kirstine Rosenbeck (55515846100); Hummeluhr, Mark (57201949174)","55515846100; 57201949174","An empirical approach to enhancing terminology binding - An HL7 FHIR SNOMED CT example","2018","10.3233/978-1-61499-852-5-206","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046541979&doi=10.3233%2f978-1-61499-852-5-206&partnerID=40&md5=a4b197354abf5895ba1607a45ce1fb3c"
"Spineth M.; Rappelsberger A.; Adlassnig K.-P.","Spineth, Martin (57202282841); Rappelsberger, Andrea (22035949700); Adlassnig, Klaus-Peter (7003385915)","57202282841; 22035949700; 7003385915","Implementing CDS Hooks Communication in an Arden-Syntax-Based Clinical Decision Support Platform","2018","10.3233/978-1-61499-921-8-165","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054779689&doi=10.3233%2f978-1-61499-921-8-165&partnerID=40&md5=591b551b709cbc0d04de42d27978233a"
"Sauermann S.; David V.; Schlögl A.; Egelkraut R.; Frohner M.; Pohn B.; Urbauer P.; Mense A.","Sauermann, Stefan (6602179283); David, Veronika (55907047600); Schlögl, Alois (56962770500); Egelkraut, Reinhard (57194328462); Frohner, Matthias (35573293800); Pohn, Birgit (36461743200); Urbauer, Philipp (36648143800); Mense, Alexander (8226900800)","6602179283; 55907047600; 56962770500; 57194328462; 35573293800; 36461743200; 36648143800; 8226900800","Biosignals, standards and FHIR -The way to go?","2017","10.3233/978-1-61499-759-7-356","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019758211&doi=10.3233%2f978-1-61499-759-7-356&partnerID=40&md5=7c91249e026eaa37a9117232cbaddad8"
"Wichman M.H.; Da Costa C.A.; Roehrs A.; Bandeira D.; Righi R.D.R.","Wichman, Matheus Henrique (55953653400); Da Costa, Cristiano André (34976368800); Roehrs, Alex (55419909200); Bandeira, Denise (57207506290); Righi, Rodrigo Da Rosa (24825663800)","55953653400; 34976368800; 55419909200; 57207506290; 24825663800","Integration between electronic health records standards using ontologies and rules","2017","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041205342&partnerID=40&md5=e83a5a472429b11f8f4db4251671e98a"
"Milosevic Z.; Bond A.","Milosevic, Zoran (56370870500); Bond, Andy (57198259975)","56370870500; 57198259975","Digital Health Interoperability Frameworks: Use of RM-ODP Standards","2016","10.1109/EDOCW.2016.7584359","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84992609046&doi=10.1109%2fEDOCW.2016.7584359&partnerID=40&md5=908fa74538812f860e19cfd4c7a9ddbd"
"Bloomfield R.A., Jr; Polo-Wood F.; Mandel J.C.; Mandl K.D.","Bloomfield, Richard A. (57192435813); Polo-Wood, Felipe (57192422778); Mandel, Joshua C. (55340002200); Mandl, Kenneth D. (7003721828)","57192435813; 57192422778; 55340002200; 7003721828","Opening the Duke electronic health record to apps: Implementing SMART on FHIR","2017","10.1016/j.ijmedinf.2016.12.005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006470345&doi=10.1016%2fj.ijmedinf.2016.12.005&partnerID=40&md5=2d4c03c4567780c1350e70e95593bc55"
