PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"34042642","An Electronic Health Record Approach to Understanding Drug to Drug Interactions and Associated Knowledge Gaps in Intergrated Care of Multimorbidity","Despotou G, Arvanitis TN.","Stud Health Technol Inform. 2021 May 27;281:580-584. doi: 10.3233/SHTI210237.","Despotou G","Stud Health Technol Inform","2021","2021/05/27","","","10.3233/SHTI210237"
"29854222","Reconciliation of multiple guidelines for decision support: a case study on the multidisciplinary management of breast cancer within the DESIREE project","Séroussi B, Guézennec G, Lamy JB, Muro N, Larburu N, Sekar BD, Prebet C, Bouaud J.","AMIA Annu Symp Proc. 2018 Apr 16;2017:1527-1536. eCollection 2017.","Séroussi B","AMIA Annu Symp Proc","2018","2018/06/02","PMC5977621","",""
"36325857","Decentralized EHRs in the Semantic Web for Better Health Data Management","Celuchova Bosanska D, Huptych M, Lhotská L.","Stud Health Technol Inform. 2022 Nov 3;299:157-162. doi: 10.3233/SHTI220975.","Celuchova Bosanska D","Stud Health Technol Inform","2022","2022/11/03","","","10.3233/SHTI220975"
"31946816","mHealth4Afrika - Co-Designing a Standards based Solution for Use in Resource Constrained Primary Healthcare Facilities()","Cunningham PM, Cunningham M.","Annu Int Conf IEEE Eng Med Biol Soc. 2019 Jul;2019:4289-4292. doi: 10.1109/EMBC.2019.8856860.","Cunningham PM","Annu Int Conf IEEE Eng Med Biol Soc","2019","2020/01/18","","","10.1109/EMBC.2019.8856860"
"31928849","Comprehensive analysis of rule formalisms to represent clinical guidelines: Selection criteria and case study on antibiotic clinical guidelines","Iglesias N, Juarez JM, Campos M.","Artif Intell Med. 2020 Mar;103:101741. doi: 10.1016/j.artmed.2019.101741. Epub 2020 Jan 9.","Iglesias N","Artif Intell Med","2020","2020/01/14","","","10.1016/j.artmed.2019.101741"
"39922817","An ontology-based rare disease common data model harmonising international registries, FHIR, and Phenopackets","Graefe ASL, Hübner MR, Rehburg F, Sander S, Klopfenstein SAI, Alkarkoukly S, Grönke A, Weyersberg A, Danis D, Zschüntzsch J, Nyoungui EF, Wiegand S, Kühnen P, Robinson PN, Beyan O, Thun S.","Sci Data. 2025 Feb 8;12(1):234. doi: 10.1038/s41597-025-04558-z.","Graefe ASL","Sci Data","2025","2025/02/08","PMC11807222","","10.1038/s41597-025-04558-z"
"37645268","FAIR4Health: Findable, Accessible, Interoperable and Reusable data to foster Health Research","Alvarez-Romero C, Martínez-García A, Sinaci AA, Gencturk M, Méndez E, Hernández-Pérez T, Liperoti R, Angioletti C, Löbe M, Ganapathy N, Deserno TM, Almada M, Costa E, Chronaki C, Cangioli G, Cornet R, Poblador-Plou B, Carmona-Pírez J, Gimeno-Miguel A, Poncel-Falcó A, Prados-Torres A, Kovacevic T, Zaric B, Bokan D, Hromis S, Djekic Malbasa J, Rapallo Fernández C, Velázquez Fernández T, Rochat J, Gaudet-Blavignac C, Lovis C, Weber P, Quintero M, Perez-Perez MM, Ashley K, Horton L, Parra Calderón CL.","Open Res Eur. 2022 May 31;2:34. doi: 10.12688/openreseurope.14349.2. eCollection 2022.","Alvarez-Romero C","Open Res Eur","2022","2023/08/30","PMC10446092","","10.12688/openreseurope.14349.2"
"39176624","Integration of Oncological Data into openEHR: A Path Towards Improved Cancer Care and Research","Schladetzky J, Reimer N, Nicolaus H, Busch H, Schreiweis B, Kock-Schoppenhauer AK.","Stud Health Technol Inform. 2024 Aug 22;316:1319-1323. doi: 10.3233/SHTI240655.","Schladetzky J","Stud Health Technol Inform","2024","2024/08/23","","","10.3233/SHTI240655"
"37488323","Initial Experience of 10 Imaging Vendors with the IHE SHARAZONE: a New Multivendor Peer-to-Peer Test Service for DICOM Objects","Nichols S, Laffin B, Parisot C.","J Digit Imaging. 2023 Dec;36(6):2613-2622. doi: 10.1007/s10278-023-00881-2. Epub 2023 Jul 24.","Nichols S","J Digit Imaging","2023","2023/07/24","PMC10584775","","10.1007/s10278-023-00881-2"
"37203665","Local Data Quality Assessments on EHR-Based Real-World Data for Rare Diseases","Tahar K, Verbuecheln R, Martin T, Graessner H, Krefting D.","Stud Health Technol Inform. 2023 May 18;302:292-296. doi: 10.3233/SHTI230121.","Tahar K","Stud Health Technol Inform","2023","2023/05/19","","","10.3233/SHTI230121"
"37203683","RD-MON - Building a Rare Disease Monitor to Enhance Awareness for Patients with Rare Diseases in Intensive Care","Blasini R, Michel-Backofen A, Schneider H, Marquardt K.","Stud Health Technol Inform. 2023 May 18;302:358-359. doi: 10.3233/SHTI230139.","Blasini R","Stud Health Technol Inform","2023","2023/05/19","","","10.3233/SHTI230139"
"36073489","CODEX Meets RACOON - A Concept for Collaborative Documentation of Clinical and Radiological COVID-19 Data","Schmidt M, Gebauer S, Bartholmes A, Kadioglu D, Kleesiek J, Hamm B, Vogl TJ, Penzkofer T, Bucher AM, Storf H.","Stud Health Technol Inform. 2022 Aug 17;296:58-65. doi: 10.3233/SHTI220804.","Schmidt M","Stud Health Technol Inform","2022","2022/09/08","","","10.3233/SHTI220804"
"30942715","Using the Recommendations Inferred by a Decision Support System to Compare Breast Cancer Clinical Practice Guidelines","Seroussi B, Prebet C, Ngo C, Teixeira L, Guézennec G, Bouaud J.","Stud Health Technol Inform. 2019;258:60-64.","Seroussi B","Stud Health Technol Inform","2019","2019/04/04","","",""
"29866966","Decision Support System Based on FHIR Profiles","Semenov I, Kopanitsa G.","Stud Health Technol Inform. 2018;249:117-121.","Semenov I","Stud Health Technol Inform","2018","2018/06/06","","",""
"39868001","Self-sovereign management scheme of personal health record with personal data store and decentralized identifier","Kim TM, Ko T, Hwang BW, Paek HG, Lee WY.","Comput Struct Biotechnol J. 2024 Nov 28;28:16-28. doi: 10.1016/j.csbj.2024.11.036. eCollection 2025.","Kim TM","Comput Struct Biotechnol J","2024","2025/01/27","PMC11758136","","10.1016/j.csbj.2024.11.036"
"39234710","Handling Complexity in Decentralized Research Networks: The Data Sharing Framework Allowlist Management Application","Schweizer ST, Hund H, Kurscheidt M, Zilske C, Böhringer JP, Fegeler C.","Stud Health Technol Inform. 2024 Aug 30;317:85-93. doi: 10.3233/SHTI240841.","Schweizer ST","Stud Health Technol Inform","2024","2024/09/05","","","10.3233/SHTI240841"
"36532947","Considering non-hospital data in clinical informatics use cases, a review of the National Emergency Medical Services Information System (NEMSIS)","Williams N.","Inform Med Unlocked. 2022;35:101129. doi: 10.1016/j.imu.2022.101129. Epub 2022 Nov 9.","Williams N","Inform Med Unlocked","2022","2022/12/19","PMC9757756","NIHMS1851190","10.1016/j.imu.2022.101129"
"35084343","Use of Clinical Data Interchange Standards Consortium (CDISC) Standards for Real-world Data: Expert Perspectives From a Qualitative Delphi Survey","Facile R, Muhlbradt EE, Gong M, Li Q, Popat V, Pétavy F, Cornet R, Ruan Y, Koide D, Saito TI, Hume S, Rockhold F, Bao W, Dubman S, Jauregui Wurst B.","JMIR Med Inform. 2022 Jan 27;10(1):e30363. doi: 10.2196/30363.","Facile R","JMIR Med Inform","2022","2022/01/27","PMC8832264","","10.2196/30363"
"31995628","Target Product Profile for a mobile app to read rapid diagnostic tests to strengthen infectious disease surveillance","Kadam R, White W, Banks N, Katz Z, Dittrich S, Kelly-Cirino C.","PLoS One. 2020 Jan 29;15(1):e0228311. doi: 10.1371/journal.pone.0228311. eCollection 2020.","Kadam R","PLoS One","2020","2020/01/30","PMC6988927","","10.1371/journal.pone.0228311"
"31245598","Use of EHRs data for clinical research: Historical progress and current applications","Nordo AH, Levaux HP, Becnel LB, Galvez J, Rao P, Stem K, Prakash E, Kush RD.","Learn Health Syst. 2019 Jan 16;3(1):e10076. doi: 10.1002/lrh2.10076. eCollection 2019 Jan.","Nordo AH","Learn Health Syst","2019","2019/06/28","PMC6508843","","10.1002/lrh2.10076"
"39964566","Application of Modular Architectures in the Medical Domain - a Scoping Review","Bathelt F, Lorenz S, Weidner J, Sedlmayr M, Reinecke I.","J Med Syst. 2025 Feb 18;49(1):27. doi: 10.1007/s10916-025-02158-3.","Bathelt F","J Med Syst","2025","2025/02/18","PMC11835905","","10.1007/s10916-025-02158-3"
"37403548","The genotype list string code syntax for exchanging nomenclature-level genotyping results in clinical and research data management and analysis systems","Mack SJ, Sauter J, Robinson J, Osoegawa K, McKenzie L, Schneider J, Maiers M, Milius RP.","HLA. 2023 Oct;102(4):501-507. doi: 10.1111/tan.15145. Epub 2023 Jul 5.","Mack SJ","HLA","2023","2023/07/05","PMC10530409","NIHMS1915408","10.1111/tan.15145"
"35234708","Feasibility of Electronic Health Record Integration of a SMART Application to Facilitate Patient-Provider Communication for Medication Management","Spratt SE, Ravneberg D, Derstine B, Granger BB.","Comput Inform Nurs. 2022 Aug 1;40(8):538-546. doi: 10.1097/CIN.0000000000000891.","Spratt SE","Comput Inform Nurs","2022","2022/03/02","","","10.1097/CIN.0000000000000891"
"40041125","Bridging language barriers in healthcare: a patient-centric mobile app for multilingual health record access and sharing","Solomou T, Mappouras S, Kyriacou E, Constantinou I, Antoniou Z, Canciu IC, Neophytou M, Lantos Z, Schizas CN, Pattichis CS.","Front Digit Health. 2025 Feb 18;7:1542485. doi: 10.3389/fdgth.2025.1542485. eCollection 2025.","Solomou T","Front Digit Health","2025","2025/03/05","PMC11876183","","10.3389/fdgth.2025.1542485"
"39234733","Digitalizing Handwritten Digits of Patients with Parkinson's Disease Utilizing Consumer Hardware and Open-Source Software","Gundler C, Wiederhold AJ, Pötter-Nerger M.","Stud Health Technol Inform. 2024 Aug 30;317:289-297. doi: 10.3233/SHTI240870.","Gundler C","Stud Health Technol Inform","2024","2024/09/05","","","10.3233/SHTI240870"
"38135704","Application of novel PACS-based informatics platform to identify imaging based predictors of CDKN2A allelic status in glioblastomas","Tillmanns N, Lost J, Tabor J, Vasandani S, Vetsa S, Marianayagam N, Yalcin K, Erson-Omay EZ, von Reppert M, Jekel L, Merkaj S, Ramakrishnan D, Avesta A, de Oliveira Santo ID, Jin L, Huttner A, Bousabarah K, Ikuta I, Lin M, Aneja S, Turowski B, Aboian M, Moliterno J.","Sci Rep. 2023 Dec 22;13(1):22942. doi: 10.1038/s41598-023-48918-4.","Tillmanns N","Sci Rep","2023","2023/12/22","PMC10746716","","10.1038/s41598-023-48918-4"
"36303318","Common data model for COVID-19 datasets","Wegner P, Jose GM, Lage-Rupprecht V, Golriz Khatami S, Zhang B, Springstubbe S, Jacobs M, Linden T, Ku C, Schultz B, Hofmann-Apitius M, Kodamullil AT; COPERIMOplus Consortium.","Bioinformatics. 2022 Dec 13;38(24):5466-5468. doi: 10.1093/bioinformatics/btac651.","Wegner P","Bioinformatics","2022","2022/10/28","PMC9750115","","10.1093/bioinformatics/btac651"
"35206889","CoCross: An ICT Platform Enabling Monitoring Recording and Fusion of Clinical Information Chest Sounds and Imaging of COVID-19 ICU Patients","Kilintzis V, Beredimas N, Kaimakamis E, Stefanopoulos L, Chatzis E, Jahaj E, Bitzani M, Kotanidou A, Katsaggelos AK, Maglaveras N.","Healthcare (Basel). 2022 Jan 30;10(2):276. doi: 10.3390/healthcare10020276.","Kilintzis V","Healthcare (Basel)","2022","2022/02/25","PMC8871733","","10.3390/healthcare10020276"
"32060562","[Consent management and workflows for cross-sectoral patient records and teleconsultations]","Bauer J, Rohner-Rojas S, Holderried M.","Radiologe. 2020 May;60(5):430-439. doi: 10.1007/s00117-020-00655-9.","Bauer J","Radiologe","2020","2020/02/16","","","10.1007/s00117-020-00655-9"
"35834618","Outcome Measure Harmonization and Data Infrastructure for Patient-Centered Outcomes Research in Depression: Final Report","Leavy MB, Boussios C, Phillips RL Jr, Clarke D, Sarvet B, Boxwala A, Gliklich R.","Rockville (MD): Agency for Healthcare Research and Quality (US); 2022 Jun. Report No.: 21(22)-EHC032.","Leavy MB","Outcome Measure Harmonization and Data Infrastructure for Patient-Centered Outcomes Research in Depression: Final Report","2022","2022/06/01","","","10.23970/AHRQEPCWHITEPAPERDEPRESSIONFINAL"
"30016812","Data Integration for Future Medicine (DIFUTURE)","Prasser F, Kohlbacher O, Mansmann U, Bauer B, Kuhn KA.","Methods Inf Med. 2018 Jul;57(S 01):e57-e65. doi: 10.3414/ME17-02-0022. Epub 2018 Jul 17.","Prasser F","Methods Inf Med","2018","2018/07/18","PMC6178202","","10.3414/ME17-02-0022"
"36694161","Interoperability of heterogeneous health information systems: a systematic literature review","Torab-Miandoab A, Samad-Soltani T, Jodati A, Rezaei-Hachesu P.","BMC Med Inform Decis Mak. 2023 Jan 24;23(1):18. doi: 10.1186/s12911-023-02115-5.","Torab-Miandoab A","BMC Med Inform Decis Mak","2023","2023/01/24","PMC9875417","","10.1186/s12911-023-02115-5"
"38755100","Current Health Data Standardization Project and Future Directions to Ensure Interoperability in Korea","Kwon A, Lee HY, Shin SY, Yang K, Sung Y, Lee K, Byeon NS, Lim TH, Lee JH.","Healthc Inform Res. 2024 Apr;30(2):93-102. doi: 10.4258/hir.2024.30.2.93. Epub 2024 Apr 30.","Kwon A","Healthc Inform Res","2024","2024/05/16","PMC11098766","","10.4258/hir.2024.30.2.93"
"36100164","Health information exchange through a Device-to-Device protocol supporting lossless encoding and decoding","Kiourtis A, Mavrogiorgou A, Kyriazis D.","J Biomed Inform. 2022 Oct;134:104199. doi: 10.1016/j.jbi.2022.104199. Epub 2022 Sep 10.","Kiourtis A","J Biomed Inform","2022","2022/09/13","","","10.1016/j.jbi.2022.104199"
"39234708","Unlocking Real-World Health Data from Non-University Locations Through Effective Provision of Tools and Knowledge","Bartos M, Nesterow I, Mulitza M, Rösler D, Irshaid S, Hoffmann K, Klengel C, Girschner C, Gruhl M, Seim A, Sedlmayr M, Weidner J, Nüßler F.","Stud Health Technol Inform. 2024 Aug 30;317:67-74. doi: 10.3233/SHTI240839.","Bartos M","Stud Health Technol Inform","2024","2024/09/05","","","10.3233/SHTI240839"
"36474423","Characterizing variability of electronic health record-driven phenotype definitions","Brandt PS, Kho A, Luo Y, Pacheco JA, Walunas TL, Hakonarson H, Hripcsak G, Liu C, Shang N, Weng C, Walton N, Carrell DS, Crane PK, Larson EB, Chute CG, Kullo IJ, Carroll R, Denny J, Ramirez A, Wei WQ, Pathak J, Wiley LK, Richesson R, Starren JB, Rasmussen LV.","J Am Med Inform Assoc. 2023 Feb 16;30(3):427-437. doi: 10.1093/jamia/ocac235.","Brandt PS","J Am Med Inform Assoc","2023","2022/12/07","PMC9933077","","10.1093/jamia/ocac235"
"32257412","Primary care perspectives on implementation of clinical trial recruitment","Taft T, Weir C, Kramer H, Facelli JC.","J Clin Transl Sci. 2019 Dec 26;4(1):61-68. doi: 10.1017/cts.2019.435. eCollection 2020 Feb.","Taft T","J Clin Transl Sci","2019","2020/04/08","PMC7103461","","10.1017/cts.2019.435"
"30001862","[Clinical photography by smartphone in plastic surgery and protection of personal data: Development of a secured platform and application on 979 patients]","Djian J, Lellouch AG, Botter C, Levy J, Burgun A, Hivelin M, Lantieri L.","Ann Chir Plast Esthet. 2019 Feb;64(1):33-43. doi: 10.1016/j.anplas.2018.06.005. Epub 2018 Jul 9.","Djian J","Ann Chir Plast Esthet","2019","2018/07/14","","","10.1016/j.anplas.2018.06.005"
"29993759","Toward a Model for Personal Health Record Interoperability","Roehrs A, da Costa CA, Righi RDR, Rigo SJ, Wichman MH.","IEEE J Biomed Health Inform. 2019 Mar;23(2):867-873. doi: 10.1109/JBHI.2018.2836138. Epub 2018 May 14.","Roehrs A","IEEE J Biomed Health Inform","2019","2018/07/12","","","10.1109/JBHI.2018.2836138"
"37697840","Towards a Bavarian Oncology Real World Data Research Platform","Ziegler J, Gruendner J, Rosenau L, Erpenbeck M, Prokosch HU, Deppenwiese N.","Stud Health Technol Inform. 2023 Sep 12;307:78-85. doi: 10.3233/SHTI230696.","Ziegler J","Stud Health Technol Inform","2023","2023/09/12","","","10.3233/SHTI230696"
"35474716","Why APIs? Anticipated value, barriers, and opportunities for standards-based application programming interfaces in healthcare: perspectives of US thought leaders","Gordon WJ, Rudin RS.","JAMIA Open. 2022 Apr 6;5(2):ooac023. doi: 10.1093/jamiaopen/ooac023. eCollection 2022 Jul.","Gordon WJ","JAMIA Open","2022","2022/04/27","PMC9030107","","10.1093/jamiaopen/ooac023"
"32923847","Next-Generation Sequencing and the Clinical Oncology Workflow: Data Challenges, Proposed Solutions, and a Call to Action","Conway JR, Warner JL, Rubinstein WS, Miller RS.","JCO Precis Oncol. 2019 Oct 1;3:PO.19.00232. doi: 10.1200/PO.19.00232. eCollection 2019.","Conway JR","JCO Precis Oncol","2019","2020/09/14","PMC7446333","","10.1200/PO.19.00232"
"36120716","Measuring the impact of anonymization on real-world consolidated health datasets engineered for secondary research use: Experiments in the context of MODELHealth project","Pitoglou S, Filntisi A, Anastasiou A, Matsopoulos GK, Koutsouris D.","Front Digit Health. 2022 Sep 1;4:841853. doi: 10.3389/fdgth.2022.841853. eCollection 2022.","Pitoglou S","Front Digit Health","2022","2022/09/19","PMC9474677","","10.3389/fdgth.2022.841853"
"39664645","Integrated electronic health record tools to access real-world data in oncology research","Casagni M, Llewellyn N, Kokolus M, Chan M, Dingwell R, Chow S, Campbell N, Elrahi C, Piantadosi S, Quina A.","JAMIA Open. 2024 Dec 11;7(4):ooae144. doi: 10.1093/jamiaopen/ooae144. eCollection 2024 Dec.","Casagni M","JAMIA Open","2024","2024/12/12","PMC11633941","","10.1093/jamiaopen/ooae144"
"39234719","Development of a SNOMED CT Mapping Process and Tool at a Data Integration Centre - Lessons Learned","Riedel A, Deppenwiese N, Thiele L, Prokosch HU, Herzog A.","Stud Health Technol Inform. 2024 Aug 30;317:160-170. doi: 10.3233/SHTI240852.","Riedel A","Stud Health Technol Inform","2024","2024/09/05","","","10.3233/SHTI240852"
