"Authors","Author full names","Author(s) ID","Title","Year","DOI","Link"
"Xiao L.; Cousins G.; Hederman L.; Fahey T.; Dimitrov B.","Xiao, Liang (9733464300); Cousins, Gráinne (36561287000); Hederman, Lucy (6508236268); Fahey, Tom (7103180589); Dimitrov, Borislav (7005773222)","9733464300; 36561287000; 6508236268; 7103180589; 7005773222","The design of an EHR for clinical decision support","2010","10.1109/BMEI.2010.5639694","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650660382&doi=10.1109%2fBMEI.2010.5639694&partnerID=40&md5=4adf13b7878b6c3881487e699398b762"
"van der Linden H.; Austin T.; Talmon J.","van der Linden, Helma (7004573309); Austin, Tony (7101675663); Talmon, Jan (7006019325)","7004573309; 7101675663; 7006019325","Generic screen representations for future-proof systems, is it possible?. There is more to a GUI than meets the eye","2009","10.1016/j.cmpb.2009.03.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-67649413121&doi=10.1016%2fj.cmpb.2009.03.003&partnerID=40&md5=123bea6e79cb34d243721209c5161315"
"Kohl C.D.; Garde S.; Knaup P.","Kohl, Christian Dominik (23473684200); Garde, Sebastian (9039996600); Knaup, Petra (6701560333)","23473684200; 9039996600; 6701560333","Facilitating the openEHR approach - Organizational structures for defining high-quality archetypes","2008","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-44349185588&partnerID=40&md5=1c3143c5154666a3aa73c4c1f171a18f"
"","","","2nd Workshop on Knowledge Representation for Health Care, KR4HC 2010, held in conjunction with the 19th European Conference in Artificial Intelligence, ECAI 2010","2011","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85036657927&partnerID=40&md5=4017cdaabc9c95e0867f696c493d32f2"
"Blobel B.","Blobel, Bernd (55551292000)","55551292000","Advanced and secure architectural EHR approaches","2006","10.1016/j.ijmedinf.2005.07.017","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33644517603&doi=10.1016%2fj.ijmedinf.2005.07.017&partnerID=40&md5=0c32d3aeb294721e562cf18aaa0a085b"
"Garde S.; Hovenga E.; Buck J.; Knaup P.","Garde, Sebastian (56059012600); Hovenga, Evelyn (6603911601); Buck, Jasmin (22936583600); Knaup, Petra (6701560333)","56059012600; 6603911601; 22936583600; 6701560333","Ubiquitous information for ubiquitous computing: Expressing clinical data sets with openEHR archetypes","2006","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-39049190969&partnerID=40&md5=da983b955670f0862b21dac3417cce0d"
"Wang Y.; Yao Z.; Liu L.","Wang, Ying (57200062909); Yao, Zhihong (7401467867); Liu, Lei (57199084396)","57200062909; 7401467867; 57199084396","Integration of DICOM and openEHR standards","2011","10.1117/12.878360","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79957929919&doi=10.1117%2f12.878360&partnerID=40&md5=be6a87e674b9881295949bde5faed5ce"
"Martínez-Costa C.; Menárguez-Tortosa M.; Fernández-Breis J.T.","Martínez-Costa, Catalina (24399477800); Menárguez-Tortosa, Marcos (16175913700); Fernández-Breis, Jesualdo Tomás (6603164881)","24399477800; 16175913700; 6603164881","Towards ISO 13606 and openEHR archetype-based semantic interoperability","2009","10.3233/978-1-60750-044-5-260","https://www.scopus.com/inward/record.uri?eid=2-s2.0-72249119825&doi=10.3233%2f978-1-60750-044-5-260&partnerID=40&md5=494756f496e0eca9babd4df11e873477"
"Martínez Costa C.; Menárguez-Tortosa M.; Fernández-Breis J.T.","Martínez Costa, Catalina (24399477800); Menárguez-Tortosa, Marcos (16175913700); Fernández-Breis, Jesualdo Tomás (6603164881)","24399477800; 16175913700; 6603164881","Clinical data interoperability based on archetype transformation","2011","10.1016/j.jbi.2011.05.006","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052874449&doi=10.1016%2fj.jbi.2011.05.006&partnerID=40&md5=fbc95de0dfc6d73b69def2aa449288c2"
"Kobayashi S.; Yahata K.; Goudge M.; Okada M.; Nakahara T.; Ishihara K.","Kobayashi, Shinji (55678926700); Yahata, Katsuya (8864651400); Goudge, Masamichi (6506320384); Okada, Masafumi (37000765400); Nakahara, Takahiro (57217763320); Ishihara, Ken (7402878316)","55678926700; 8864651400; 6506320384; 37000765400; 57217763320; 7402878316","Open source software in medicine and its implementation in Japan","2009","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-68749091080&partnerID=40&md5=68b14d30b946d0569186d3f39da2d398"
"Vassanyi I.; Barcza J.; Tobak T.","Vassanyi, Istvan (55902458500); Barcza, Jozsef (55912147800); Tobak, Tamas (55913905800)","55902458500; 55912147800; 55913905800","Making two-level standards work in legacy communication frameworks","2005","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-46449095046&partnerID=40&md5=fef3ef38f20149daa7baa5e4b5ca93ec"
"Román I.; Roa L.M.; Reina-Tosina J.; Madinabeitia G.","Román, I. (22942167400); Roa, L.M. (7005472399); Reina-Tosina, J. (6701843084); Madinabeitia, G. (22941366700)","22942167400; 7005472399; 6701843084; 22941366700","Demographic management in a federated healthcare environment","2006","10.1016/j.ijmedinf.2006.04.006","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33746551649&doi=10.1016%2fj.ijmedinf.2006.04.006&partnerID=40&md5=3b8c2db1aceae925ea6051faa3eb4d73"
"","","","Proceedings of the 1st International Workshop on Open Source in European Health Care: The Time is Ripe, OSEHC 2009 In Conjunction with BIOSTEC 2009 and the EFMI LIFOSS WG","2009","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70049110007&partnerID=40&md5=2387ab84c5d3b18ee211643de0476a91"
"Schuler T.; Boeker M.; Klar R.; Müller M.","Schuler, Thilo (22954988600); Boeker, Martin (24331040500); Klar, Rüdiger (7003688134); Müller, Marcel (57666893000)","22954988600; 24331040500; 7003688134; 57666893000","A generic, web-based clinical information system architecture using HL7 CDA: Successful implementation in dermatological routine care","2007","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-38449115713&partnerID=40&md5=46b9ae2aae2aa1dcc09e1c1bee8b1dfa"
"Chen R.; Klein G.","Chen, Rong (56937364500); Klein, Gunnar (7403534385)","56937364500; 7403534385","The openEHR java reference implementation project","2007","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-44349149608&partnerID=40&md5=20ed2ac9825f5e3779b85b23e159bd3c"
"Atalag K.; van Huffel W.","Atalag, Koray (6507195529); van Huffel, Werner (36183032100)","6507195529; 36183032100","Innovation and openness --- Is there room for both","2010","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954846290&partnerID=40&md5=54aae48ab77e0096f5beb738b6303b16"
"Leslie H.; Heard S.; Garde S.; Mcnicoll I.","Leslie, Heather (36818513600); Heard, Sam (57200890856); Garde, Sebastian (56059012600); Mcnicoll, Ian (26653722600)","36818513600; 57200890856; 56059012600; 26653722600","Engaging clinicians in clinical content: Herding cats or piece of cake?","2009","10.3233/978-1-60750-044-5-125","https://www.scopus.com/inward/record.uri?eid=2-s2.0-72149135084&doi=10.3233%2f978-1-60750-044-5-125&partnerID=40&md5=4c39062802ad353f5d1752792aa8fb60"
"","","","Knowledge Representation for Health-Care - ECAI 2010 Workshop KR4HC 2010, Revised Selected Papers","2011","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952016396&partnerID=40&md5=8cffe438aa9407fa66eba66f32a4ed33"
"Chen R.; Georg-Hemming P.; Åhlfeldt H.","Chen, Rong (56937364500); Georg-Hemming, Patrik (35224808000); Åhlfeldt, Hans (7004202004)","56937364500; 35224808000; 7004202004","Representing a chemotherapy guideline using openEHR and rules","2009","10.3233/978-1-60750-044-5-653","https://www.scopus.com/inward/record.uri?eid=2-s2.0-72249103497&doi=10.3233%2f978-1-60750-044-5-653&partnerID=40&md5=0ebcdce18b60c87d1403cab4ee3cf014"
"Goodchild A.; Gibson K.; Anderson L.; Bird L.","Goodchild, Andrew (7004153698); Gibson, Karen (36838755200); Anderson, Lorraine (8883083900); Bird, Linda (8285542100)","7004153698; 36838755200; 8883083900; 8285542100","The Brisbane Southside HealthConnect trial: Results of the analysis and design stage","2005","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-26844578088&partnerID=40&md5=209334d5377951e165c6829ec9a1ad2c"
"Goebel G.; Pfeiffer K.P.; Schabetsberger T.; Kalozy C.; Fiegl H.; Leitner K.","Goebel, Georg (7006610530); Pfeiffer, Karl P. (55680693900); Schabetsberger, Thomas (12752125300); Kalozy, Claudius (40261782300); Fiegl, Heidi (6602633455); Leitner, Karin (6701671628)","7006610530; 55680693900; 12752125300; 40261782300; 6602633455; 6701671628","Relevance and management of methylation data in Electronic Health Records","2009","10.3233/978-1-60750-044-5-135","https://www.scopus.com/inward/record.uri?eid=2-s2.0-72249099087&doi=10.3233%2f978-1-60750-044-5-135&partnerID=40&md5=bcc0708c558b4c181a7043073eec4c93"
"Vejvalka J.; Lesný P.; Holeček T.; Slabý K.; Krásničanová H.; Jarolímková A.; Bouzková H.","Vejvalka, Jan (6701640206); Lesný, Petr (27567796900); Holeček, Tomáš (58350897400); Slabý, Kryštof (57368210000); Krásničanová, Hana (6603937090); Jarolímková, Adéla (27567887500); Bouzková, Helena (27567487400)","6701640206; 27567796900; 58350897400; 57368210000; 6603937090; 27567887500; 27567487400","Semantic description of health record data for procedural interoperability","2010","10.1007/978-3-642-11745-9_20","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84885891376&doi=10.1007%2f978-3-642-11745-9_20&partnerID=40&md5=97569942fccab4f566d82be1aa3e1336"
"Kohl C.D.; Garde S.; Knaup P.","Kohl, Christian D. (23473684200); Garde, Sebastian (56059012600); Knaup, Petra (6701560333)","23473684200; 56059012600; 6701560333","Facilitating secondary use of medical data by using openEHR archetypes","2010","10.3233/978-1-60750-588-4-1117","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78649525493&doi=10.3233%2f978-1-60750-588-4-1117&partnerID=40&md5=28be035d086cd368d03216f5e2722bee"
"Markwell D.; Sato L.; Cheetham E.","Markwell, David (57224266738); Sato, Laura (55568542900); Cheetham, Edward (55568672200)","57224266738; 55568542900; 55568672200","Representing clinical information using SNOMED clinical terms with different structural information models","2008","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872870396&partnerID=40&md5=079b7ee1af96a691bf0464045d06bb16"
"Kashfi H.; Torgersson O.","Kashfi, Hajar (35224981700); Torgersson, Olof (6506270006)","35224981700; 6506270006","Supporting openEHR java desktop application developers","2011","10.3233/978-1-60750-806-9-724","https://www.scopus.com/inward/record.uri?eid=2-s2.0-83055191251&doi=10.3233%2f978-1-60750-806-9-724&partnerID=40&md5=3ddb66c111f5554e7adddf66ca48e525"
"Sundvall E.; Qamar R.; Nyström M.; Forss M.; Petersson H.; Karlsson D.; Åhlfeldt H.; Rector A.","Sundvall, Erik (6505976243); Qamar, Rahil (23474699400); Nyström, Mikael (23498454300); Forss, Mattias (22953368000); Petersson, Håkan (7005743988); Karlsson, Daniel (36090985700); Åhlfeldt, Hans (7004202004); Rector, Alan (7005486082)","6505976243; 23474699400; 23498454300; 22953368000; 7005743988; 36090985700; 7004202004; 7005486082","Integration of tools for binding archetypes to SNOMED CT","2008","10.1186/1472-6947-8-S1-S7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-54949143541&doi=10.1186%2f1472-6947-8-S1-S7&partnerID=40&md5=c8e60dc3d0e18ddbfc3d521b4e1e1dfe"
"Menárguez-Tortosa M.; Fernández-Breis J.T.","Menárguez-Tortosa, Marcos (16175913700); Fernández-Breis, Jesualdo Tomás (6603164881)","16175913700; 6603164881","OWL-based reasoning methods for validating archetyped clinical knowledge","2010","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84889671720&partnerID=40&md5=0b5e7787fa17c79ac17e300d4a99b0c5"
"Garde S.; Hovenga E.; Buck J.; Knaup P.","Garde, Sebastian (9039996600); Hovenga, Evelyn (6603911601); Buck, Jasmin (22936583600); Knaup, Petra (6701560333)","9039996600; 6603911601; 22936583600; 6701560333","Expressing clinical data sets with openEHR archetypes: A solid basis for ubiquitous computing","2007","10.1016/j.ijmedinf.2007.02.004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-35449005341&doi=10.1016%2fj.ijmedinf.2007.02.004&partnerID=40&md5=586f140fbaee810ad1cc898c322e06c6"
"Sundvall E.; Nyström M.; Forss M.; Chen R.; Petersson H.; Åhlfeldt H.","Sundvall, Erik (6505976243); Nyström, Mikael (23498454300); Forss, Mattias (22953368000); Chen, Rong (56937364500); Petersson, Håkan (7005743988); Åhlfeldt, Hans (7004202004)","6505976243; 23498454300; 22953368000; 56937364500; 7005743988; 7004202004","Graphical overview and navigation of electronic health records in a prototyping environment using google earth and openEHR archetypes","2007","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-35748975189&partnerID=40&md5=4dedc80d1af944efd9b2c84349a93abe"
"Menárguez-Tortosa M.; Fernández-Breis J.T.","Menárguez-Tortosa, Marcos (16175913700); Fernández-Breis, Jesualdo Tomás (6603164881)","16175913700; 6603164881","Validation of the openEHR archetype library by using OWL reasoning","2011","10.3233/978-1-60750-806-9-789","https://www.scopus.com/inward/record.uri?eid=2-s2.0-83055191242&doi=10.3233%2f978-1-60750-806-9-789&partnerID=40&md5=ecbcdaac82400ec35333e10e9c4ac0de"
"Goossen W.T.F.","Goossen, William T. F. (7003507151)","7003507151","Using detailed clinical models to bridge the gap between clinicians and HIT","2008","10.3233/978-1-58603-922-6-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-58149237889&doi=10.3233%2f978-1-58603-922-6-3&partnerID=40&md5=5641adb93c8212696107807d3cbb1d2a"
"Van Der Kooij J.; Goossen W.T.F.; Goossen-Baremans A.T.M.; Plaisier N.","Van Der Kooij, Judith (23500200600); Goossen, William T.F. (7003507151); Goossen-Baremans, Anneke T.M. (22953657100); Plaisier, Nelleke (23498879700)","23500200600; 7003507151; 22953657100; 23498879700","Evaluation of documents that integrate knowledge, terminology and information models","2006","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-39049178316&partnerID=40&md5=1d9297acc1556c29a4636f85e0c9693b"
"Kashfi H.; Torgersson O.","Kashfi, Hajar (35224981700); Torgersson, Olof (6506270006)","35224981700; 6506270006","A migration to an openEHR-based clinical application","2009","10.3233/978-1-60750-044-5-152","https://www.scopus.com/inward/record.uri?eid=2-s2.0-72249122217&doi=10.3233%2f978-1-60750-044-5-152&partnerID=40&md5=9ecf874c49dfe33a4d4ca3499727684d"
"Pǎun D.; Sauciuc D.; Stan O.; Iosif O.; Dehelean C.; Miclea L.","Pǎun, D. (35100748800); Sauciuc, D. (24829674600); Stan, O. (55998341100); Iosif, O. (36600585000); Dehelean, C. (36600221100); Miclea, L. (6508329176)","35100748800; 24829674600; 55998341100; 36600585000; 36600221100; 6508329176","Medical information system based on electronic healthcare records","2010","10.1109/AQTR.2010.5520713","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77958598459&doi=10.1109%2fAQTR.2010.5520713&partnerID=40&md5=43e3de8123d257d698b36f6f7df33fbc"
"Atalag K.; Yang H.Y.; Tempero E.; Warren J.","Atalag, Koray (6507195529); Yang, Hong Yul (13410627900); Tempero, Ewan (6602143229); Warren, Jim (7402212366)","6507195529; 13410627900; 6602143229; 7402212366","Model Driven Development of Clinical Information Sytems using openEHR","2011","10.3233/978-1-60750-806-9-849","https://www.scopus.com/inward/record.uri?eid=2-s2.0-83055161696&doi=10.3233%2f978-1-60750-806-9-849&partnerID=40&md5=90b9ba65c6b5cde676e5f06e728f34bf"
"Fernández-Breis J.T.; Menárguez-Tortosa M.; Moner D.; Valencia-García R.; Maldonado J.A.; Vivancos-Vicente P.J.; Miranda-Mena T.G.; Martínez-Béjar R.","Fernández-Breis, Jesualdo Tomás (6603164881); Menárguez-Tortosa, Marcos (16175913700); Moner, David (16175977600); Valencia-García, Rafael (55887649000); Maldonado, José Alberto (7102839727); Vivancos-Vicente, Pedro José (6507308970); Miranda-Mena, Teddy Gonzalo (14007916500); Martínez-Béjar, Rodrigo (6603611461)","6603164881; 16175913700; 16175977600; 55887649000; 7102839727; 6507308970; 14007916500; 6603611461","An ontological infrastructure for the semantic integration of clinical archetypes","2006","10.1007/11961239_14","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84987952825&doi=10.1007%2f11961239_14&partnerID=40&md5=a19b22fa73a94c04890ccc04cb62146b"
"Garde S.; Chen R.; Leslie H.; Beale T.; Mcnicoll I.; Heard S.","Garde, Sebastian (56059012600); Chen, Rong (56937364500); Leslie, Heather (36818513600); Beale, Thomas (23988550900); Mcnicoll, Ian (26653722600); Heard, Sam (57200890856)","56059012600; 56937364500; 36818513600; 23988550900; 26653722600; 57200890856","Archetype-based knowledge management for semantic interoperability of electronic health records","2009","10.3233/978-1-60750-044-5-1007","https://www.scopus.com/inward/record.uri?eid=2-s2.0-72249091738&doi=10.3233%2f978-1-60750-044-5-1007&partnerID=40&md5=6264bb9de51fff0ee390004251aff070"
"Valle E.D.; Cerizza D.; Celino I.; Dogac A.; Laleci G.B.; Kabak Y.; Okcan A.; Gulderen O.; Namli T.; Bicer V.","Valle, Emanuele Della (55587692200); Cerizza, Dario (23388380100); Celino, Irene (8879414800); Dogac, Asuman (7003354842); Laleci, Gokce B. (57484670100); Kabak, Yildiray (8615352200); Okcan, Alper (14833102700); Gulderen, Ozgur (55979960000); Namli, Tuncay (25653328900); Bicer, Veli (12039408800)","55587692200; 23388380100; 8879414800; 7003354842; 57484670100; 8615352200; 14833102700; 55979960000; 25653328900; 12039408800","An ehealth case study: Applying semantic web service technology in the healthcare environment","2007","10.1007/3-540-70894-4_14","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891407468&doi=10.1007%2f3-540-70894-4_14&partnerID=40&md5=a66463a4fbf5a013b03ab55542e7421b"
